"app_id","review_text","Grafik","AI","Oynanis","Ses ve Muzik","Oyun Dunyasi","Topluluk ve Sosyal","Hikaye ve Senaryo","Performans ve Teknik","Genel Duygu"
"2567870","checkpoint olmadan bitiren cv'sine ekleyebilir.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","hoş","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"2567870","memımamumama","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Oyun güzel.","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","çok zor oyun hele ki 3 tane m*l arkadaşınız varsa almayın kriz geçirirsiniz","Nötr","Nötr","Olumsuz","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","ne mal iq suz arkadaşlarım varmış aq hepsini bu oyun sayesinde tespit ettim","Nötr","Nötr","Olumsuz","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Nasıl bitirdik la biz bunu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","kol testi","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","sinir bir oyun ve oynarsanız cehenneme gitme garantili","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","hem sinir bozucu hem de eğlenceli","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","a","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Çok keyifli, sakinleştirici bir oyun. Arkadaşlarımla oynarken bir kez daha onları ne kadar sevdiğimi anladım. Biraz chill takılıp zaman geçirmek istiyorsanız tam size göre bir oyun. checkpointli oynanmalı.","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","iyi gibi","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","arkadaş boğmalık","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","....","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Kiminle oynayacağını iyi seçmen lazım","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Arkadaşlarınızla senkronizasyonu tutturmanız gereken bir oyun","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Çok eğlenceli tam arkadaşlarla sinir olalık oyun.Takım arkadaşınızın kim olduğunu doğru seçmezseniz sinir küpüne dönebilirsiniz","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Çok rahatlatıcı","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"2567870","OTİSTİK ARKADAŞLARIMLA OYNAMAK ÇOK ZORLADI","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","çok güsel
","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870",".","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","İşkence","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","kanser","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","abi çok zor ya","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","bismillah bune","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","güzel oyun agalar varsa da yoksa da alınır ama checkpoint mevzusu işleri çok kolaylaştırmış","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","arkadaslarla keyif alacağınız harika bir oyun","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Eğer beyin yoksunu arkadaşlarınız varsa çok iyi oyun eğer arkadaşlarınız zekiyse sıkıntı yok bu oyundan sonra beyin yoksunu olucaklar","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","31","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","parkur","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","kanser","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Az önce arkadaşımla düşman olduk.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","kafada saç bırakmaz","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","çok basitti yayıncılar abartıyor so eZ","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Otistik arkadaşınızla oynamayın 🙏","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumsuz"
"2567870","Lutfen bu oyunu alirsaniz dostlarinizi yari yolda birakmayin.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","3 iqlu idiot arkadaşlarınız varsa oynamayın biz oynadık kanser olduk","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumsuz"
"2567870","Sinir hastas olmak istiyorsanız kaçırmayın","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"2567870",":):):):)):","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Mantığı basit ama inanılmaz eğlenceli bir oyun. Yeri gelicek gülmekten karnınız ağrayacak yeri gelicek kafayı yiyeceksiniz. Arkadaşlarınızla oynamalık zevkli oyun. Tavsiye ederim.","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","süpermiş kankim","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870"," rwq","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","arkadaşın varsa bu oyundan sonra olmayacak","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Sinir bozucu bir oyun kafayi yemelik","Nötr","Nötr","Olumsuz","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Oyun arkadaşlarınızla girdiğinizde güzel ama kordine olarak hareket etmeniz gerekiyor
","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","çok iyi oyun 
","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Oynamayın","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumsuz"
"2567870",".
.
.
","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Arkadaşınızla oynarsanız eğlenceli olucaktır, ben tek başıma 3 saatte bitirdim, haritada herhangi bir sorun yaşamadım, kasma veya donma olmadı, oyun buga girmedi, tavsiye ederim.","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Olumlu","Nötr"
"2567870","kafayı sıyırdım","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","İletişimi kuvvetlendiren muazzam ötesi bir oyun","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","kız arkadaşımla ortak bi aktivitemiz olsun diye hediye almıştım 
artık bi kız arkadaşım yok","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","inceleme","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","sario","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Benim maymunum bozuk sildim o yüzden","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumsuz"
"2567870",".","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","ZİNCİR","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","bruuh","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","kanser edici ama eğlenceli","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"2567870","Save olmadan oynarsanız Allahınızı kaybedersiniz onun dışında gülme krizine girdik","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","güzel","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","cokiyi yesbeyes","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Arkadşalarla delirmelik (görev için)","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","gayet güzeldi","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Becerisi olmayanla asla oynamayın :)","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","güzel","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","This game will give me cancer","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","GAYET GÜZEL Bİ OYUN","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","bir zamanlar arkadaşlarım vardı (bu oyundan önce) artık yoklar teşekkürler.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Benim arkadaşlarım mal olduğu için 5 saatte anca karınca kadar ilerleyebildik. Oyun güzel fakat arkadaşlıkları tekrar düşündertecek bir oyun.","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","çok keyifli arkadaşlar oynaması özellikler mükemmel","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"2567870","oynayın aranız hem düzelip bozulsun :d","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"2567870","Gayet iyi bir oyun mekaniklerde bazen sıkıntı yaşayabilirsiniz ama lütfen kolsuz arkadaşınizla oynamayin ekipmanlarınizi kirabilirsiniz","Nötr","Nötr","Olumsuz","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","ben böyle oyunun sülalesini skm","Nötr","Nötr","Olumsuz","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","sitires","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","kanser ama güzel oyun :)","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","beyinsiz arkadaşlarınız varsa girmeyin, onun harici güzel oyun","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Harika bir oyun kesinlikle denenmeli","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","ikili, üçlü, dörtlü her türlü sarıyor.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"2567870","İKİLİ OYNANABİLECEK GÜZEL BİR OYUN","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","güzel","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","arkadaşlarımla artık arkadaş değiliz hepsinden nefret ediyorum umarım acı çekerler.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumsuz"
"2567870","vfdbdbd","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Arkadaşlarınızın zeka seviyesinin ve motor korteksinin durumunu  öğrenmek için mükemmel  bir fırsat.","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","bune","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","oyun cok keyifli fakat otistik bir arkadas grubuyla oynarsanız birazcık sinirlenebilirsiniz :)","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","arkadaşın varsa oynama yoksa oyna","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"2567870","oynarken arkadaşınızın evine gidip sinirden bıçaklamayın","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","bok gibi oyun oynamayın","Nötr","Nötr","Olumsuz","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","epey kanser ama eğlenceli","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"2567870","sarar m*l arkadaşlarınız olduğu zaman","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"2567870","alınır","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","oyunun başlangıcında 100 kere ölmesek güzel oyun","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Müthiş oyun ismi ege diye bir arkadaşınız varsa oynamayın.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870",".","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","sinir
","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","arkadaslık bitirmek icin birebir","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","çok sakinleştirici
","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","güzel","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Başarılı","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"2567870","eğer hiperaktif arkadaşlarınız varsa çok eğlenceli","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"2567870","..","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870",",","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Fun","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Nefret edeceğiniz çok kişi var, bunu en sevdiğiniz arkadaşlarınıza hediye edin. :Dd","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumsuz"
"2567870","Kanser garantili
","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","oyun güzelde biz iki mal beceremedik","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Ben ezelden beridir hür yaşadım, hür yaşarım.
Hangi çılgın bana zincir vuracakmış? Şaşarım!","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","1213","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","beybey aldırdı artık oynamak bile aklına gelmiyo keşke almasaydım oc beybey","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumsuz"
"2567870","otizimınızın uyumlu oldugu 4 arkadas secın sonra o arkadaslarınızla bır daha konusmayın","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"2567870","Arkadasligi cigirindan cikaran oyun","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","sesli sohbet olsa daha iyi olur ama güzel","Nötr","Nötr","Olumlu","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr"
"2567870","naaaayn","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870",".","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","arkadaslarınızı bi daha sorgulatıcak çok chill oyun","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Sarıyor","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"2567870","atlıyosun zıplıyosun sonra yere düşüyosun.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","10","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870",".","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","zevkliydi","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870",".","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","No way","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870",".","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","if you have funny friend the game is so funny.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","3 iq arkadaşınız yoksa güzel","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","arkadaşlarla oynamalık güzel oyun tavsiye ederim","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","2 saat dolmadan iade ettim. Hem beni sinir edecek hemde 3 dolarıma konacak. yoh ya","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumsuz"
"2567870","easy","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","yarrraaaaakkk gibi oyuuuun","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","oyunda zincir var basılı tutunca hamit altıntop gibi belirli hareketlerle balıkçı rüstem abiyle karşılaşıyorsunuz. neden oyunda gerald var?","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Değişik","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","ABİ AYNI ANDA DİYORUM!!!1bir!1!!!!1!","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","sardı güldürdü","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"2567870","IQ'süz arkadaşlarınız varsa gerçekten sinir edici bir hale gelebilior..","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","eğer 3 tane daha ampute arkadaşınız varsa daha iyi sarıyor :)","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","AKLI BAŞINDA DUO İLE 1-2 SAATTE BİTİRİLİR","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Arkadaşlarla ya görüşmeyelim ya da oynamayalım diye oylama yaptık. Sonuç olarak arkadaşlığımız bozulmasın diye oynamayı bıraktık. Paramı geri istiyorum.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Rezil bir oyun, aman arkadaşla geçerim ne olacak deyip almayın aldırmayın. Ben de öyle aldım 30. dakikada kavga çıktı. Çekilmiyor hacı berbat. Hayat kalitenizin bir nebze de olsa kötüye gitmemesi için şu sözde oyundan uzak durun.","Nötr","Nötr","Olumsuz","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870",".","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","arkadaşımı öldürdüm","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Gayet sakin oynanabilecek bir oyun","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","gerçekten güzeldi ama saveli oynayın yoksa monitörü kırabilirsiniz neyse 3 dolara değdi elinize sağlık.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"2567870","ONURLA  OYNANMAZ","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","oyun tek başına oynanınca da sarıyor arkadaşlarla oynayınca da güzel oyun başarılı","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","dellenmeli","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","ZİNCİRLENDİM","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","optimizasyon yerlerde","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Oyun gayet iyi arkadaşlarla grip kriz geçirmek için birebir. Buna benzeyen climb up gibi oyunlara yanı sıra zincir mekaniği gayet iyi oturmuş.","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","solo daha iyi","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","hanımla oynadık. keşke biraz ilerleyebilseydik.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","güzel (kanser olmak için)","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","ekipte düz yürümeyi bilen yok sanırım ekibim mal","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Güzel hoşta çıldırtıyor","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Arkadaşaınla Oynayınca Çok İiy Oyun","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","arkadaşlarla oynanabilinir güzel keyifli bir oyun","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Biraz Çıldıradabilirsiniz Açıkcası Bilincini Kaybetmek İsteyenler Kesinlikle Denesin","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870",".","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","kanser olmak istiyorsanız alın","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"2567870","tam has  cinganların oynayacağı türden bir oyun, eğer cingan arkadaşlarınız varda tam size göre  (31)","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","sinir hastaları için tavsiye edilir","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Ahrazlarla oynarsanız siz de ahraz olursunuz.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","güğzel","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","arkadaşlarınızla oynarken zevk almayabilirsiniz. ama bu durum size daha fazla zevk de verebilir. içinizdeki sadist ve mazoşist taraflarınızı uyandırabiliyor oyun.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumsuz"
"2567870","Oynamayın aq","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumsuz"
"2567870","[i]Kır zincirlerini gel oyuna girelim seninle,
Yum gözlerini soluksuz uçalım göklerde

Bu geceeeeeeeEeeeeEeeeeEeeeeeee...[/i]","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","boş","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumsuz"
"2567870","👍","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","güzel","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","arkadaşlar ile keyifli","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"2567870","çok iyi","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","1","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Arkadaşlar ile oynanınca baya saran bir oyun tavsiye ederim","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Arkadaşınız el kol engelliyse almayın","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumsuz"
"2567870","arkadaşlık bitirme garantili","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","güzel :)","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","aşırı tilt","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","selam 
,","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Eğer oynayacak “zeki” bir arkadaşınız varsa çok zevkli bir oyun","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","güzel","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","arkadaşınız ile kriz geçirmelik oyun","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","cok iyi oyun","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Güzel oyun.","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","Eğlenceli","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"2567870","oynanır","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"2567870","yok","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
